station_id,longitude,latitude,utc_time,temperature,pressure,humidity,wind_direction,wind_speed,weather,PM2.5,PM10,NO2,CO,O3,SO2
huairou,116.62694444444443,40.35777777777777,2017-01-30 16:00:00,-5.2,1022.8,27,30.0,0.8,Sunny/clear,45.0,53.0,29.0,1.2,24.0,13.0
huairou,116.62694444444443,40.35777777777777,2017-01-30 17:00:00,-5.3,1022.4,31,25.0,0.6,Sunny/clear,47.0,51.0,20.0,1.3,29.0,11.0
huairou,116.62694444444443,40.35777777777777,2017-01-30 18:00:00,-5.3,1022.3,31,273.0,0.3,Sunny/clear,50.0,56.0,18.0,1.1,25.0,11.0
huairou,116.62694444444443,40.35777777777777,2017-01-30 19:00:00,-5.3,1021.6,32,338.0,1.1,Sunny/clear,49.0,56.0,20.0,1.3,23.0,10.0
huairou,116.62694444444443,40.35777777777777,2017-01-30 20:00:00,-5.7,1020.8,36,308.0,1.7,Sunny/clear,44.0,46.0,18.0,1.1,31.0,9.0
huairou,116.62694444444443,40.35777777777777,2017-01-30 21:00:00,-6.0,1020.1,37,307.0,1.5,Sunny/clear,43.0,46.0,17.5,1.2,29.0,9.0
huairou,116.62694444444443,40.35777777777777,2017-01-30 22:00:00,-6.2,1019.8,31,323.0,0.9,Sunny/clear,43.0,48.0,17.0,1.1,31.0,9.0
huairou,116.62694444444443,40.35777777777777,2017-01-30 23:00:00,-6.9,1019.7,37,109.0,0.5,Sunny/clear,46.0,53.0,22.0,1.3,23.0,10.0
huairou,116.62694444444443,40.35777777777777,2017-01-31 00:00:00,-7.7,1020.0,51,325.0,0.7,Sunny/clear,53.0,69.0,31.0,1.4,13.0,10.0
huairou,116.62694444444443,40.35777777777777,2017-01-31 01:00:00,-5.9,1020.1,36,307.0,0.5,Haze,67.0,80.0,32.0,1.7,14.0,15.0
huairou,116.62694444444443,40.35777777777777,2017-01-31 02:00:00,-1.8,1019.9,23,131.0,1.3,Sunny/clear,72.0,87.0,35.0,1.2,29.0,17.0
huairou,116.62694444444443,40.35777777777777,2017-01-31 03:00:00,-0.2,1019.7,16,123.0,2.2,Sunny/clear,80.0,98.0,30.0,1.1,51.0,19.0
huairou,116.62694444444443,40.35777777777777,2017-01-31 04:00:00,0.9,1018.7,15,133.0,2.1,Sunny/clear,80.0,99.0,26.0,0.1,66.0,21.0
huairou,116.62694444444443,40.35777777777777,2017-01-31 05:00:00,2.6,1017.3,13,128.0,1.9,Sunny/clear,70.0,79.0,24.0,0.9,74.0,19.0
huairou,116.62694444444443,40.35777777777777,2017-01-31 06:00:00,3.6,1016.5,12,73.0,1.3,Sunny/clear,68.0,82.0,24.0,0.9,80.0,19.0
huairou,116.62694444444443,40.35777777777777,2017-01-31 07:00:00,3.7,1016.2,12,87.0,2.0,Sunny/clear,60.0,81.0,28.0,0.9,77.0,20.0
huairou,116.62694444444443,40.35777777777777,2017-01-31 08:00:00,3.8,1016.4,12,105.0,2.6,Sunny/clear,57.0,74.0,26.0,0.8,81.0,21.0
huairou,116.62694444444443,40.35777777777777,2017-01-31 09:00:00,3.2,1017.2,12,91.0,1.2,Sunny/clear,56.0,71.0,28.0,0.8,77.0,20.0
huairou,116.62694444444443,40.35777777777777,2017-01-31 10:00:00,-0.2,1018.1,22,308.0,1.9,Sunny/clear,52.0,78.0,53.0,0.1,41.0,21.0
huairou,116.62694444444443,40.35777777777777,2017-01-31 11:00:00,-2.4,1019.0,23,317.0,2.2,Sunny/clear,81.0,104.0,52.0,1.5,35.0,24.0
huairou,116.62694444444443,40.35777777777777,2017-01-31 12:00:00,-1.4,1020.1,18,84.0,1.4,Sunny/clear,97.0,118.0,58.0,1.6,21.0,20.0
